"name","whitelist","blacklist","wpercentage","bpercentage","sum","wnorm","bnorm","remainder","wrnorm","wbnorm","tentropy","fentropy","centropy","gain"
"RLPackv118BasicaPLibAp0x","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"RLPackV119aPlib043ap0x","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"RobinPE_vnew_Robin","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"RogueUnknownFakeAV","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"Rombertik_CarbonGrabber","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"RsaEuro_NN_modInv","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"RsaRef2_NN_modInv","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"SafeDiscv4","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"Safeguard_10_101_Simonzh","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"Safeguard_10_Simonzh","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"Safeguard_10_Simonzh_additional","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"SafeGuard_V10X_simonzh2000","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"SafeNetStrings","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"SamSam_Ransomware_Latest","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"sav","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"sdprot112","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"SDProtect_Randy_Li","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"SDProtect_Randy_Li_additional","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"SDProtector_11x_Randy_Li","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"SDProtector_11x_Randy_Li_additional","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"SDProtector_1x_Randy_Li","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"SDProtector_1x_Randy_Li_additional","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"SDProtector_BasicPro_Edition_112_Randy_Li","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"SDProtector_BasicPro_Edition_112_Randy_Li_h","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"SDProtector_BasicPro_Edition_112_Randy_Li_h_additional","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"SDProtector_Pro_112","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"SDProtector_Pro_112_additional","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"SDProtector_V11x_Randy_Li","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"SDProtector_V11X_Randy_Li_Sign_by_fly","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"SDProtector1xRandyLi","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"SDProtectorBasicProEdition112RandyLi","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"SDProtectorV11xRandyLi","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"SDProtectRandyLi","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"SecureEXE_30_ZipWorx","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"SecureEXE_30_ZipWorx_additional","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"SecurityXploded_Producer_String","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"Sentinel_Keys_Shell_V1130Dongle_Driver_V740_SafeNet_Inc_20090524","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"Setup2GoInstallerStub","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"Sexe_Crypter_11_by_santasdad","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"Sexe_Crypter_11_by_santasdad_additional","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"Sfile","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"Shamoon2_ComComp","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"shelltools_g0t_root_HideRun","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"Shrinker_v33","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"Shrinker_v33_additional","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"Shrinker_v34","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"Shrinker_v34_additional","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"Shrinker33","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"Shrinkerv33","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"SierraBravo_Two","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"Sig_RemoteAdmin_1","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"Silence_malware_1","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"simplepack_111_method_1","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"SimplePack_111_Method_1_bagieTMX","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"SimplePack_111_Method_1_bagieTMX_additional","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"SimplePack_111_Method_1_bagieTMX_h","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"SimplePack111Method1bagieTMX","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"SimplyTechSample","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"sircam","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"snake_packed","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"Sofacy_Bundestag_Winexe","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"SoftSentry_v211","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"SoftSentry_v211_additional","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"Software_Compress_V12_BG_Software_Protect_Technologies_additional","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"solarbot","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"Spalsher_10_30_Amok","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"Speed_Challenge_files_decoder__8_byt_41_","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"Spora","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"SpyGate","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"STEALER_credstealesy","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"Stones_PE_Encruptor_v113","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"Stones_PE_Encruptor_v113_additional","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"Stones_PE_Encryptor_v10_additional","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"StonesPEEncruptorv113","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"StringDotSimplified","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"SUSP_AdobePDF_Bitmap_Executable","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"SUSP_Base64_Encoded_Hacktool_Dev","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"SUSP_DropperBackdoor_Keywords","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"SUSP_Microsoft_RAR_SFX_Combo","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"SystemBC","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"tabmsgsql","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"tdl3","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"tELock_042","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"telock_04x_05x","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"telock_070","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"telock_080","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"telock_090","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"tElock_v07x_v084_additional","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"tElock_v080","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"tElock_v080_additional","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"tElock_v092a","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"tElock_V098_Special_Build_forgot_heXer","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"tElock096tE","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"tElock098SpecialBuildforgotheXer","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"tElock099tE","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"tElockv04xv05x","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"tElockv080","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"tElockv080mal","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"tElockv096","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"tElockv099SpecialBuildheXerforgot","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"Themida_v2065_or_newer_c2009_Oreans_Technologies","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"Thinstall_Virtualization_Suite_V310X_Thinstall_Company","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"Thinstall_Virtualization_Suite_V310X_Thinstall_Company_additional","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"Thinstall_Virtualization_Suite_V3348_V3350_Thinstall_Company_20080318","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"Thinstall_vxx_additional","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"ThinstallVS_v3x_Jitit_Software","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"Trj_Elex_Installer","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"Trojan_Karagany","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"trojan_win_dridex_TM","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"Trojan_Win32_Dipsind_B","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"TrojanDllpatcherA","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"TrojanDownloaderWin32PerkeshDriverSamle","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"TrojanSirefefZerroAccess2016","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"TrojanSirefefZerroAccessPlayloadModule","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"TrojanWin32AntivarSample","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"Turla_APT_srsvc","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"TurlaMosquito_Mal_3","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"Unk_Crime_Downloader_1","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"UnknownPacker","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"Unnamed_Scrambler_20_p0ke","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"Unnamed_Scrambler_20_p0ke_additional","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"Unnamed_Scrambler_251Beta_2_252_p0ke","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"Unnamed_Scrambler_251Beta_2_252_p0ke_additional","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"UnnamedScrambler21Beta211","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"UnnamedScrambler251Beta2252","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"UnnamedScrambler251Beta2252p0ke","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"UnPack_rar_Folder_TBack","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"Upack_01x_020_021_024_beta_Dwing_additional","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"Upack_020_beta_Dwing_additional","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"Upack_021_beta_Dwing","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"Upack_021_beta_Dwing_","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"Upack_021_beta_Dwing_additional","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"upack_034_alpha","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"Upack_038_beta_Dwing","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"Upack_0399_Dwing_additional","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"Upack_v021_Beta_Dwing","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"Upack_V021_Dwing_20080321","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"Upack_V021_Dwingnbsp_nbsp_SignByfly_20080321","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"Upack_v021Beta_Sign_by_hot_UNP","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"Upack_v021Beta_Sign_by_hot_UNP_additional","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"Upack_v032_beta_Dwing","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"Upack_v032_beta_Dwing_additional","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"Upack_v038_beta_Dwing","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"Upack_v038_beta_Dwing_additional","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"Upack021betaDwing","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"Upack034alphaDwing","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"upack21","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"Upackv021BetaDwing","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"Upackv029betaDwing","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"Upackv031betaDwing","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"Upackv032BetaDwing","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"UPX_072","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"UPX_072_additional","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"UPX_290_LZMA_Delphi_stub_Markus_Oberhumer_Laszlo_Molnar_John_Reiser","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"upx_hit001","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"Upx_Lock_10_12_CyberDoom_Team_X_BoB_BobSoft","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"Upx_Lock_10_12_CyberDoom_Team_X_BoB_BobSoft_additional","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"Upx_Lock_v10_CyberDoom_Team_X","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"UPX_Protector_v10x","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"UPX_Protector_v10x_2","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"UPX_Protector_v10x_2_additional","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"UPX_Protector_v10x_additional","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"UPX_v071_v072","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"UPX_v071_v072_additional","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"UPX_v071_v072_Laszlo_Markus","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"UPX_v072","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"UPX_v072_additional","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"UPX_v072_Hint_DOS_EP","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"UPXFreakV01HMX0101","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"UPXHiT_v001","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"UPXHiT_v001_additional","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"UPXHiT_v001_DJ_Siba","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"UPXHiT001DJSiba","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"UPXHiTv001DJSiba","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"UPXLock_v10_CyberDoom","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"UPXLock_v10_CyberDoom_additional","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"UPXLock_v11_CyberDoom_Bob","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"UPXLock_v11_CyberDoom_Bob_additional","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"upxpr10x","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"UPXProtectorv10x","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"Vcasm_Protector_11_12_vcasm","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"Vcasm_Protector_V1X_vcasm","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"Vcasm_Protector_V1X_vcasm_additional","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"VcasmProtector1112vcasm","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"VcasmProtectorV1Xvcasm","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"Vertex","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"vgcrypt075","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
